label	source_table	source_column	usage_count
Scanner 1D Pod � SE955 incompatible with pistol grips	config_option	description	1
Scanner 1D � Auto Range SE1524ER	config_option	description	1
Scanner 1D � Standard Range SE 1224HP (Standard Pod)	config_option	description	1
Scanner 1D � Standard Range SE1224HP (Standard Pod)	config_option	description	1
Scanner 1D � Standard Range SE955 (Slim Pod)	config_option	description	1
Scanner 1D � Standard Range SE965HP	config_option	description	1
Scanner Adv Long Range � SE1200ALR	config_option	description	1
Scanner Auto Ranging � Lorax SE1524ER	config_option	description	1
Scanner Fuzzy Logic � SE1224HP	config_option	description	1
Scanner Long Range � SE1200LR	config_option	description	1
Scanner Std Range � SE1200HP	config_option	description	1
Screen Blanking - turns off display when vehicle is in motion	config_option	description	1
Screen Protector Installed	config_option	description	1
Second Ethernet Port	config_option	description	1
Secure	config_option	description	1
See 2 digit Cable Code on Synapse Smart Cable List	config_option	description	1
See 2 digit Cable Code on Synapse Smart Cable List (Power Supply Required)	config_option	description	1
See 2 digit cable code on Synapse Cable List	config_option	description	1
See 3 digit Cable Code on Synapse Smart Cable List	config_option	description	1
Sensor Toolset	config_option	description	1
Sensor Toolset plus Fast 2D decoder	config_option	description	1
Sensormatic	config_option	description	1
Sensormatic EAS	config_option	description	1
Serial	config_option	description	1
Serial Port included	config_option	description	1
Serial and USB	config_option	description	1
Serial, Ethernet, USB	config_option	description	1
Serial, Ethernet, USB, USB Host, Bluetooth 4.1	config_option	description	1
Serial, USB, Parallel	config_option	description	1
Serial, USB, and Internal ZebraNet PrintServer 10/100 Ethernet	config_option	description	1
Serial, USB, and ZebraNet Internal Wireless 802.11 N radio Rest of World	config_option	description	1
Serial, USB, and ZebraNet Internal Wireless 802.11 N radio US & Canada	config_option	description	1
Ships with Battery	config_option	description	1
Ships with USB Cable Adapter	config_option	description	1
Short	config_option	description	1
Short Azerty Keyboard	config_option	description	1
Short Keybased	config_option	description	1
Short Numeric Keyboard	config_option	description	1
Short Qwerty Keyboard	config_option	description	1
Short cable to wrist	config_option	description	1
Shoulder Strap and Belt Clip (EMEA Only)	config_option	description	1
Shoulder Strap and Belt Clip (EMEA only)	config_option	description	1
Shoulder Strap and Belt clip (EMEA & China only)	config_option	description	1
Side Access Smart Card Reader (CAC)	config_option	description	1
Simple Chinese (Hans CN,  bitmapped: 24x24 Msung & 16x16 SimSun)	config_option	description	1
Simplified Chinese	config_option	description	1
Simplified Chinese Audio Voice and Bluetooth Support	config_option	description	1
Simplified Chinese with Simplified Chinese alphabet keypad (no voice)	config_option	description	1
Singapore	config_option	description	1
Single Interval Scale	config_option	description	1
Single Interval with Calibration switch	config_option	description	1
Single Nano SIM	config_option	description	1
Single Nano SIM + eSIM	config_option	description	1
Single Pack	config_option	description	1
Single Sided	config_option	description	1
Single Sided, No USB, No Top Trigger	config_option	description	1
Single Sided, No USB, Top Trigger	config_option	description	1
Single WAN - Single SIM	config_option	description	1
Six Input/Six Output	config_option	description	1
SlateMate BCR-HF RFID-Serial	config_option	description	1
SlateMate BCR-Serial	config_option	description	1
SlateMate HF RFID-Serial	config_option	description	1
Smart Card Reader Enclosed	config_option	description	1
Smart Card Reader Partially Enclosed	config_option	description	1
Smart Focus	config_option	description	1
Smartcard reader	config_option	description	1
Smoke Gray	config_option	description	1
South Africa power	config_option	description	1
South Korea	config_option	description	1
South Korea Telecom	config_option	description	1
South Korea Telecom (SKT)	config_option	description	1
Spanish	config_option	description	1
Spanish Language OS with Qwerty Keyboard	config_option	description	1
Sparklan 802.11 a/b/g/n, 4dBi Antenna internal	config_option	description	1
Speech Kit - Belgian Dutch	config_option	description	1
Speech Kit - Brazil Portuguese	config_option	description	1
Speech Kit - English UK	config_option	description	1
Speech Kit - English US	config_option	description	1
Speech Kit - French Euro	config_option	description	1
Speech Kit - Mexican Spanish	config_option	description	1
Speech Kit - Netherlands Dutch	config_option	description	1
Speech Kit - Portuguese Euro	config_option	description	1
Speech Kit - Spanish Euro	config_option	description	1
Speech Kit � Danish	config_option	description	1
Speech Kit � Finnish	config_option	description	1
Speech Kit � German	config_option	description	1
Speech Kit � Italian	config_option	description	1
Speech Kit � None	config_option	description	1
Speech Kit � Polish	config_option	description	1
Speech Kit � Swedish	config_option	description	1
Sprint	config_option	description	1
Sri Lanka	config_option	description	1
Stainless Steel, No EAS	config_option	description	1
Stand (20-59808-01 or -04) &  Power Supply: 50-14000-235R	config_option	description	1
Stand (20-59808-01 or -04) & European Power Supply: KT-14001-002R	config_option	description	1
Stand (20-59808-01 or -04) & Universal Power Supply: 50-14000-058R	config_option	description	1
Stand (20-59808-01 or -04) Only	config_option	description	1
Stand with European Power Supply	config_option	description	1
Stand with NA Power Supply	config_option	description	1
Standard	config_option	description	1
Standard  Battery w/BLE	config_option	description	1
Standard (-30 - +50 C, Non-Condensing Environments)	config_option	description	1
Standard (1X) Battery	config_option	description	1
Standard (1X) Battery (Rotating {Turret} Head only)	config_option	description	1
Standard (Beeper Boost Model)	config_option	description	1
Standard (Ethernet, Serial, USB, 2x USB Host, Bluetooth 4.1)	config_option	description	1
Standard (Ethernet, Serial, USB, USB Host, Bluetooth LE)	config_option	description	1
Standard (Gray) Exterior	config_option	description	1
Standard (Laser configs)	config_option	description	1
Standard (No Option)	config_option	description	1
Standard (White)	config_option	description	1
Standard (white)	config_option	description	1
Standard 1000 nits	config_option	description	1
Standard 1000 nits and Heated Touch Screen	config_option	description	1
Standard 2-Cell	config_option	description	1
Standard 2D barcode decoder	config_option	description	1
Standard 2D barcode decoder + DL OCR	config_option	description	1
Standard 3 Year	config_option	description	1
Standard 3 Year Warranty	config_option	description	1
Standard 3008 Yellow	config_option	description	1
Standard 5000 mAh Lithium Ion Battery	config_option	description	1
Standard 5300 mAh Lithium Ion Battery	config_option	description	1
Standard 6-key	config_option	description	1
Standard Battery	config_option	description	1
Standard Battery (3350mAh)	config_option	description	1
Standard Battery (480mAh)	config_option	description	1
Standard Battery (Brick Laser only)	config_option	description	1
Standard Battery (Rotating Head Laser only)	config_option	description	1
Standard Battery 3350mAh	config_option	description	1
Standard Battery Included	config_option	description	1
Standard Battery, Kickstand	config_option	description	1
Standard Battery, Kickstrap	config_option	description	1
Standard Capacity	config_option	description	1
Standard Capacity; 2740mAh	config_option	description	1
Standard Checkout POS	config_option	description	1
Standard Connectors	config_option	description	1
Standard Display	config_option	description	1
Standard Feature Set	config_option	description	1
Standard HC Battery w/BLE Hot Swap Included	config_option	description	1
Standard HC Battery w/BLE Included	config_option	description	1
Standard ILS	config_option	description	1
Standard Imager	config_option	description	1
Standard MV Toolset	config_option	description	1
Standard Memory (64MB SDRAM)	config_option	description	1
Standard Microphone	config_option	description	1
Standard Monochrome	config_option	description	1
Standard Plastics, CE.NET 4.1	config_option	description	1
Standard Product	config_option	description	1
Standard Range	config_option	description	1
Standard Range 1D Scan Engine	config_option	description	1
Standard Range 1D Scan Engine (SE824)	config_option	description	1
Standard Range 1D Scan Engine (SE950)	config_option	description	1
Standard Range Black  High Speed 07	config_option	description	1
Standard Range Black  IBM468x & Keyboard Wedge - No Imaging	config_option	description	1
Standard Range Black ? High Speed 07	config_option	description	1
Standard Range Black ? IBM468x & Keyboard Wedge - No Imaging	config_option	description	1
Standard Range DPM	config_option	description	1
Standard Range Drivers License Parsing	config_option	description	1
Standard Range Fuzzy Logic	config_option	description	1
Standard Range Imager	config_option	description	1
Standard Range Imager for Healthcare	config_option	description	1
Standard Range Laser	config_option	description	1
Standard Range Scan Engine	config_option	description	1
Standard Range White  High Speed 07	config_option	description	1
Standard Range White  IBM468x & Keyboard Wedge - No Imaging	config_option	description	1
Standard Range White ? High Speed 07	config_option	description	1
Standard Range White ? IBM468x & Keyboard Wedge - No Imaging	config_option	description	1
Standard Range with Driver License Parsing	config_option	description	1
Standard Range with Toshiba Tec	config_option	description	1
Standard Range, Circular Polarized Antenna	config_option	description	1
Standard Range, Horizontal	config_option	description	1
Standard Range, Vertical	config_option	description	1
Standard Range:1D SE955/SE965 Single Line Laser	config_option	description	1
Standard Scan Window (No Bluetooth)	config_option	description	1
Standard Tear	config_option	description	1
Standard Temp	config_option	description	1
Standard Temp with screen blanking	config_option	description	1
Standard Temp with screen blanking - US Government TAA Trade Compliant	config_option	description	1
Standard Temp � Default	config_option	description	1
Standard Temp � US Government TAA Trade Compliant	config_option	description	1
Standard Temperature	config_option	description	1
Standard Temperature Range	config_option	description	1
Standard Version (No RFID)	config_option	description	1
Standard White	config_option	description	1
Standard ZPL	config_option	description	1
Standard capacity 2740mAH	config_option	description	1
Standard range	config_option	description	1
Standard with 256M/512M	config_option	description	1
Standard with 256MB Flash/128MB RAM	config_option	description	1
Standard with Extreme Duty (Higher Impact Resistance) display	config_option	description	1
Standard with High Visibility display	config_option	description	1
Standard � 1900mAh	config_option	description	1
Standard, Windows Mobile 2003 for Pocket PC	config_option	description	1
Standard: 802.11, BT, NFC	config_option	description	1
Standard; 2GB|16GB - No Sensors	config_option	description	1
Stay-Linked (Load only � License to be purchased separately	config_option	description	1
Stay-Linked TE (Load only � License to be purchased separately)	config_option	description	1
Std (non-RFID)	config_option	description	1
Straight Shooter	config_option	description	1
Straight Shooter (Brick)	config_option	description	1
Sunlight Readable Display	config_option	description	1
Super High Cap (4400 mAh) � Standard Latch Door	config_option	description	1
Swedish	config_option	description	1
Synapse Adapter Cable (6 ft. Straight). CBA-S01-S07ZAR	config_option	description	1
Synapse Adapter Cable (7 ft. Straight). CBA-S01-S07ZAR	config_option	description	1
Synapse Adapter Cable 16ft. Coiled Cable: CBA-S04-C16ZAR	config_option	description	1
Synapse Adapter Cable 6ft. Straight Cable: CBA-S01-S07ZAR	config_option	description	1
Synapse Adapter Cable 8ft. Coiled Cable: CBA-S03-C09ZAR	config_option	description	1
Synapse Adapter Cable EAS 6ft Straight Cable: CBA-S05-S09EAR	config_option	description	1
Synapse Adapter Cable EAS 6ft. Straight Cable: CBA-S05-S09EAR	config_option	description	1
Synapse Cable(s)	config_option	description	1
T-mobile	config_option	description	1
TAA	config_option	description	1
TAA & FIPS (US)	config_option	description	1
TAA (US)	config_option	description	1
TAA Compliant	config_option	description	1
TAA Compliant (US Govm�t)	config_option	description	1
TAA Compliant + Non Incendive Class 1 Div 2	config_option	description	1
TAA FIPS Compliant	config_option	description	1
TAA compliant	config_option	description	1
TAA-compliant SKU for United States Government Use only	config_option	description	1
TBD	config_option	description	1
TC22  - 802.11 Wifi 6 a/b/g/n/d/h/i/k/r/mc/ac/ax, 2 x 2 Mu-MIMO, BT 5.2, NFC	config_option	description	1
TC27  - 802.11 Wifi 6 a/b/g/n/d/h/i/k/r/mc/ac/ax, 2 x 2 Mu-MIMO, BT 5.2, NFC	config_option	description	1
TC53 LAN	config_option	description	1
TC53e-RFID Integrated RFID - QC4490 chipset - WiFi�6E (802.11ax) (2x2 MIMO)?, NFC antenna under display, BT 5.3	config_option	description	1
TC53e/TC58e - QC4490 chipset - WiFi�6E (802.11ax) (2x2 MIMO)?, NFC antenna under display, BT 5.3	config_option	description	1
TC58 WAN	config_option	description	1
TC73 LAN	config_option	description	1
TC78 WAN	config_option	description	1
TWILIGHT BLACK/YELLOW	config_option	description	1
Taiwan	config_option	description	1
Taiwan (TW)	config_option	description	1
Taiwan FCC compliance + NS	config_option	description	1
Taiwan FCC compliance + NS (WAN Only)	config_option	description	1
Taiwan Power	config_option	description	1
Taiwan UHF RFID Module	config_option	description	1
Taiwan power	config_option	description	1
Tear (Standard)	config_option	description	1
TekTerm Terminal Emulation	config_option	description	1
TekTerm Terminal Emulation (TE)	config_option	description	1
Tekterm	config_option	description	1
Telstra	config_option	description	1
"Ten inch (10.1"")"	config_option	description	1
Thai (Scalable, Angsana)	config_option	description	1
Thailand	config_option	description	1
Thailand Frequencies	config_option	description	1
Thermal Transfer	config_option	description	1
Thermal Transfer (74/300m Ribbon Sizes)	config_option	description	1
Thermal Transfer (Ribbon Cartridge)	config_option	description	1
Thermal Transfer Ribbon Cartridge	config_option	description	1
Thermal Transfer Standard Ribbon	config_option	description	1
Thermal Transfer Standard Roll	config_option	description	1
Thermal Transfer/Direct Thermal	config_option	description	1
Thermal Transfer/Direct Thermal technology	config_option	description	1
Thin Wrist Mount	config_option	description	1
Tiawan	config_option	description	1
Toshiba TEC	config_option	description	1
ToshibaTec	config_option	description	1
Touch	config_option	description	1
Touch Computer	config_option	description	1
Traditional Chinese	config_option	description	1
Traditional Chinese with Traditional Chinese alphabet keypad	config_option	description	1
Traditional Chinese, Hanstc.ttf,  24x24 Mkai, English/Latin9, 24x24 VietNamese	config_option	description	1
Trigger, Cam Buckle, No Proximity	config_option	description	1
Trigger, Cam Buckle, Proximity	config_option	description	1
Triggerless (automatic triggering)	config_option	description	1
Triple tap alpha	config_option	description	1
True hot swap	config_option	description	1
Tunesia	config_option	description	1
Tunisia	config_option	description	1
Turkey	config_option	description	1
Turkey (WLAN / WWAN)	config_option	description	1
Turkey Version	config_option	description	1
Twilight Black	config_option	description	1
Twilight Black (Matches new IBM Sure POS & Wincor-Nixdorf Term)	config_option	description	1
Twilight Black with Midnight Black Trim	config_option	description	1
Twilight Black, EAS Antenna, No Plural State Application	config_option	description	1
Twilight Black, EAS Antenna, With Plural State Application	config_option	description	1
Twilight Black, EAS Scanner, EAS cable	config_option	description	1
Twilight Black, EAS Scanner, No EAS cable	config_option	description	1
Twilight Black, EAS, No Plural Stage Application	config_option	description	1
Twilight Black, No EAS, No Plural Stage Application	config_option	description	1
Twilight Black, No EAS, Plural Stage Application	config_option	description	1
Twilight Black, PDF Version	config_option	description	1
Twilight Black/Yellow	config_option	description	1
Twlight Black	config_option	description	1
U.S. Driver License Parsing	config_option	description	1
UHF Encoder, EMEA Only	config_option	description	1
UHF Encoder, Japan	config_option	description	1
UHF Encoder, ROW (Rest of World)	config_option	description	1
UHF Encoder, US & Canada	config_option	description	1
UHF RFID Only	config_option	description	1
UHF RFID, BT 5.3, & Wi-Fi 6	config_option	description	1
UHF RFID- BT 5.3	config_option	description	1
UHF RFID- BT 5.3- & Wi-Fi 6	config_option	description	1
UHF RFID- BT 5.3- & Wi-Fi 6_5G with CBRS	config_option	description	1
UK  (Freq Range 435-470 MHz & 25KHz - 1/2 W and 458.5-458.95 MHz)	config_option	description	1
UK (Freq Range 435-470 MHz & 25KHz - 1/2 W and 458.5-458.95 MHz), 512MB SDRAM/1GB Flash ROM	config_option	description	1
UL Class 1 Division 2	config_option	description	1
ULTRA-RUGGED	config_option	description	1
UMTS � EU	config_option	description	1
UMTS � NA	config_option	description	1
UNITED KINGDOM ENGLISH COMPANION KEYBOARD	config_option	description	1
UNITED STATES ENGLISH COMPANION KEYBOARD	config_option	description	1
UPS Installed	config_option	description	1
US	config_option	description	1
US  (Freq Range 435-451 MHz & 25KHz - 1 W, or Freq Range 450-470 MHz & 25KHz - 1 W combinations)	config_option	description	1
US AC Line Cord (23844-00-00) and Universal Power Supply 110-250V (50-14000-008)	config_option	description	1
US AC Line Cord (23844-00-00R) and Universal Power Supply 110-250V (50-14000-058R)	config_option	description	1
US Only	config_option	description	1
US Only  (QC 8x56)	config_option	description	1
US Only  (WLAN)	config_option	description	1
US Only (only available in Extended Range Lorax based product)	config_option	description	1
US Only 802.11ac	config_option	description	1
US Version	config_option	description	1
US and Canada Only   SD660	config_option	description	1
US and Canada, DRM RFID	config_option	description	1
US only	config_option	description	1
US, CA, MX, BR, JP, TW Power Supply (100 - 240VAC) 50-14000-253R	config_option	description	1
US, Canada	config_option	description	1
US, Canada, Brazil, Mexico, Many other APAC Countries	config_option	description	1
US, Canada, Puerto Rico	config_option	description	1
US, Canada, Puerto Rico, TAA Compliant	config_option	description	1
US/Canada/PR	config_option	description	1
USA	config_option	description	1
USA & Canada	config_option	description	1
USA, Camada, Puerto Rico	config_option	description	1
USB	config_option	description	1
USB (High Speed) and RS232 1.3 Mega Pixel Imaging	config_option	description	1
USB (High Speed) and RS232 ? 1.3 Mega Pixel Imaging	config_option	description	1
USB (Series A Connector, 7ft straight) 25-67510-21	config_option	description	1
USB Cable (Power Plus Connector, 6ft. Straight). CBA-U03-S07ZAR	config_option	description	1
USB Cable (Power Plus Connector, 7ft. Straight). CBA-U03-S07ZAR	config_option	description	1
USB Cable (Power Plus Connector, 7ft. Straight). CBA-U23-S07ZAR	config_option	description	1
USB Cable (Series A Connector, 6ft. Straight). CBA-U01-S07ZAR	config_option	description	1
USB Cable (Series A Connector, 7ft. Straight). CBA-U01-S07ZAR	config_option	description	1
USB Cable (Series A Connector, 7ft. Straight). CBA-U21-S07ZAR	config_option	description	1
USB Cable 7 ft straight	config_option	description	1
USB Cable(s)	config_option	description	1
USB Host	config_option	description	1
USB Interface	config_option	description	1
USB Only	config_option	description	1
USB host interface 2.0	config_option	description	1
USB only interface	config_option	description	1
USB, 802.11ac WiFi, Bluetooth 4.0 ROW (Rest of the World)	config_option	description	1
USB, Ethernet	config_option	description	1
USB, USB Host Modular Connectivity	config_option	description	1
USB, USB Host, BTLE (Not Intended for Printing), Ethernet	config_option	description	1
USB, USB Host, BTLE (Not Intended for Printing), Serial, Ethernet	config_option	description	1
USB, USB Host, BTLE, Ethernet	config_option	description	1
USB, USB Host, BTLE, Serial, Ethernet	config_option	description	1
USB, USB Host, Ethernet, BTLE (Intended for Zebra Printer Setup Utility App)	config_option	description	1
USB, USB Host, Ethernet, Serial, 802.11ac, Bluetooth 4 (All countries except USA, Canada and Japan)	config_option	description	1
USB, USB Host, Ethernet, Serial, 802.11ac, Bluetooth 4 (Japan)	config_option	description	1
USB, USB Host, Ethernet, Serial, 802.11ac, Bluetooth 4 (USA/Canada)	config_option	description	1
USB, USB Host, Ethernet, Serial, 802.11ac, Bluetooth 4, RFID - UHF (All countries except USA, Canada and Japan)	config_option	description	1
USB, USB Host, Ethernet, Serial, 802.11ac, Bluetooth 4, RFID - UHF (Japan)	config_option	description	1
USB, USB Host, Ethernet, Serial, 802.11ac, Bluetooth 4, RFID - UHF (USA/Canada)	config_option	description	1
USB, USB Host, Ethernet, Serial, BTLE (Intended for Zebra Printer Setup Utility App)	config_option	description	1
USB, USB Host, Ethernet, Serial, BTLE (Intended for Zebra Printer Setup Utility App), RFID - UHF (All countries except USA, Canada and Japan)	config_option	description	1
USB, USB Host, Ethernet, Serial, BTLE (Intended for Zebra Printer Setup Utility App), RFID - UHF (Japan)	config_option	description	1
USB, USB Host, Ethernet, Serial, BTLE (Intended for Zebra Printer Setup Utility App), RFID - UHF (USA/Canada)	config_option	description	1
USB, USB Host, Modular Connectivity Slot	config_option	description	1
USB, USB Host, Modular Connectivity Slot, 802.11, Bluetooth Japan	config_option	description	1
USB, USB Host, Modular Connectivity Slot, 802.11, Bluetooth ROW (Rest of the World)	config_option	description	1
USB, USB Host, Modular Connectivity Slot, 802.11, Bluetooth USA/Canada	config_option	description	1
USB, USB Host, Modular Connectivity Slot, 802.11ac, Bluetooth 4 (All countries except USA, Canada and Japan)	config_option	description	1
USB, USB Host, Modular Connectivity Slot, 802.11ac, Bluetooth 4 (Japan)	config_option	description	1
USB, USB Host, Modular Connectivity Slot, 802.11ac, Bluetooth 4 (USA/Canada)	config_option	description	1
USB, USB Host, Modular Connectivity Slot, BTLE (Intended for Zebra Printer Setup Utility App)	config_option	description	1
USB, USB Host, Serial, Ethernet, 802.11abgn, Bluetooth	config_option	description	1
USB, USB Host, Serial, Ethernet, 802.11abgn, Bluetooth ROW (Japan)	config_option	description	1
USB, USB Host, Serial, Ethernet, 802.11abgn, Bluetooth ROW (Rest of the World)	config_option	description	1
USB, USB Host, Serial, Ethernet, 802.11abgn, Bluetooth USA/Canada	config_option	description	1
USB, USB Host, Serial, Ethernet, 802.11ac, Bluetooth 4.0 ROW (Japan)	config_option	description	1
USB, USB Host, Serial, Ethernet, 802.11ac, Bluetooth 4.0 ROW (Rest of the World)	config_option	description	1
USB, USB Host, Serial, Ethernet, 802.11ac, Bluetooth 4.0 USA/Canada	config_option	description	1
USB-C 3.0- 2-Pin Rear I/O	config_option	description	1
USB-C 3.0- 8-Pin Rear I/O	config_option	description	1
USB/RS-232 interface w/Imager transfer capability	config_option	description	1
USB/Serial (RS-232) Only	config_option	description	1
USB_ USB Host_ Ethernet. all-wired-only connectivity	config_option	description	1
Ukraine	config_option	description	1
Ultra-Rugged	config_option	description	1
United Kingdom Power	config_option	description	1
United Kingdom power	config_option	description	1
United States	config_option	description	1
United States (For 2MB Radio)	config_option	description	1
United States Only	config_option	description	1
United States Power	config_option	description	1
United States, Canada & Puerto Rico	config_option	description	1
United States, Canada, Puerto Rico	config_option	description	1
United States, United States Power	config_option	description	1
United States/Puerto Rico	config_option	description	1
United States_ Canada_ Puerto Rico	config_option	description	1
Unites States Only	config_option	description	1
Universal Power Supply (100-230 VAC) - No Line Cord	config_option	description	1
Universal Power Supply (100-230 VAC) with US Line Cord	config_option	description	1
Universal Power Supply 110 - 250V (50-14000-058R) Only, No AC cord	config_option	description	1
Universal Power Supply 110 ? 250V (50-14000-058) Only, No AC cord	config_option	description	1
Universal Power Supply: 50-14000-058R only	config_option	description	1
Unlocked, Requires WAN activation	config_option	description	1
VGA Display and AZERTY Keypad	config_option	description	1
VGA Display and DSD Keypad	config_option	description	1
VGA Display and Numeric Keypad	config_option	description	1
VGA Display and PIM Keypad	config_option	description	1
VGA Display and QWERTY Keypad	config_option	description	1
VGA Display and QWERTZ Keypad	config_option	description	1
VGA Front Facing	config_option	description	1
VT 5250 Terminal Emulation	config_option	description	1
VT Terminal Emulation	config_option	description	1
Value	config_option	description	1
Value SKU- Does not include NFC_ FFC_ haptic vibrator- integrated PoE	config_option	description	1
Vehicle / Fixed Mounted Industrial Computer	config_option	description	1
Verizon	config_option	description	1
Version 1.2 Bluetooth	config_option	description	1
Vibrate Motor	config_option	description	1
Vibrate Motor and MFi with iOS Certification	config_option	description	1
Vibration	config_option	description	1
Vibration Motor	config_option	description	1
Vibration Motor + MFi	config_option	description	1
Vibration Motor + TAA Compliant	config_option	description	1
Vibration, Checkpoint EAS	config_option	description	1
Vibration, MFi	config_option	description	1
Video + M-Loc Only	config_option	description	1
Vision Scanner System	config_option	description	1
Vivo Carrier	config_option	description	1
VoIP (PTT, VoIP/H.323 & SIP stack)	config_option	description	1
Vodafone	config_option	description	1
Voice(VoIP, voice picking), Audio and Bluetooth Support	config_option	description	1
Voice-only/No Display	config_option	description	1
WAN & WLAN	config_option	description	1
WAN + WiFi	config_option	description	1
WAN - NA - Qualcomm	config_option	description	1
WAN - Worldwide - Intel/Telit	config_option	description	1
WAN - Worldwide - Qualcomm	config_option	description	1
WEH 6.x Prof	config_option	description	1
WIC Smartcard	config_option	description	1
WIN 10	config_option	description	1
WIN 10 IOT LTSC	config_option	description	1
WIN 10X	config_option	description	1
WIN 7	config_option	description	1
WIN 8.1	config_option	description	1
WLAN & WWAN	config_option	description	1
WLAN & WWAN 4G	config_option	description	1
WLAN (Wi-Fi 6E) + WWAN (5G)	config_option	description	1
WLAN (Wi-Fi 6E) Only	config_option	description	1
WLAN 802.11 A/B/G (Wireless Local Area Network)	config_option	description	1
WLAN 802.11 a/b/g	config_option	description	1
WLAN 802.11 a/b/g with Bluetooth (Full Audio support for Turret & Straight Shooter - includes speaker, audio jack, microphone & receiver)  (Full Audio support for Gun - includes speaker, audio jack, microphone & no receiver)	config_option	description	1
WLAN 802.11 a/b/g/n	config_option	description	1
WLAN 802.11 a/b/g/n and Bluetooth Low Energy 4.0	config_option	description	1
WLAN 802.11 b/g/n with Bluetooth (Full Audio support  - includes speaker, audio jack via adapter, microphone)�	config_option	description	1
WLAN 802.11b	config_option	description	1
WLAN 802.11b/g only	config_option	description	1
WLAN No NFC - WW No WWAN	config_option	description	1
WLAN Only	config_option	description	1
WLAN Only - WW	config_option	description	1
WLAN and NFC - WW No WWAN	config_option	description	1
WLAN for Japan only	config_option	description	1
WLAN for United States only	config_option	description	1
WLAN only	config_option	description	1
WLAN � 802.11abgn	config_option	description	1
WLAN � A, B, G and WWAN HSDPA	config_option	description	1
WLAN � A,B,G	config_option	description	1
WLAN, WWAN with GPS	config_option	description	1
WM 6.1 Classic (includes MS Office)	config_option	description	1
WM 6.5 Classic (includes MS Office)	config_option	description	1
WM 6.5 Classic French	config_option	description	1
WM 6.5 Professional	config_option	description	1
WT5400	config_option	description	1
WT6400	config_option	description	1
WWAN (Brazil Only)	config_option	description	1
WWAN + WLAN	config_option	description	1
WWAN APAC	config_option	description	1
WWAN International	config_option	description	1
WWAN NA	config_option	description	1
WWAN ROW (Includes CN)	config_option	description	1
WWAN United States	config_option	description	1
WWAN United States & European Union	config_option	description	1
WWAN W/GPS	config_option	description	1
WWAN-GPS-WIFI	config_option	description	1
WWAN-GPS-WWAN	config_option	description	1
Wall Mounted Transition Reader	config_option	description	1
Wall mount Antenna Assembly	config_option	description	1
Warm Battery Swap	config_option	description	1
Warm Swap, no wireless charging	config_option	description	1
Warm swap	config_option	description	1
Wavelink TE (Load only - License to be purchased separately)	config_option	description	1
Wavelink TE Preload Client - License sold separately	config_option	description	1
Wavelink TN (Load only � License to be purchased separately	config_option	description	1
Wearable Solution	config_option	description	1
Weight Guard	config_option	description	1
White	config_option	description	1
White Exterior	config_option	description	1
White Illumination with Green LED Aimer	config_option	description	1
White Illuminiation with Green LED Aimer	config_option	description	1
White Illuminiation with Green LED Aimer + PowerCap�	config_option	description	1
White Illuminiation with Green LED Aimer + RFID	config_option	description	1
White with Green LED Aimer	config_option	description	1
White with Green LED Aimer and Magnetic Foot	config_option	description	1
White with Green LED Aimer for Electronics Manufacturing	config_option	description	1
White/Green LED Aimer	config_option	description	1
Wi-Fi (no WAN)	config_option	description	1
Wi-Fi (no WWAN)	config_option	description	1
Wi-Fi 5 (802.11ac/Bluetooth 4.2), Japan	config_option	description	1
Wi-Fi 5 (802.11ac/Bluetooth 4.2), ROW (Rest of World)	config_option	description	1
Wi-Fi 5 (802.11ac/Bluetooth 4.2), US & Canada	config_option	description	1
Wi-Fi 5 Dual Radio (802.11AC + Bluetooth 4.2)	config_option	description	1
Wi-Fi 5 Dual radio (802.11ac + Bluetooth 4.x)	config_option	description	1
Wi-Fi 6 (802.11ax/Bluetooth 5.3), Japan	config_option	description	1
Wi-Fi 6 (802.11ax/Bluetooth 5.3), ROW (Rest of World)	config_option	description	1
Wi-Fi 6 (802.11ax/Bluetooth 5.3), US & Canada	config_option	description	1
Wi-Fi 6 (802.11ax/Bluetooth 5.3, Japan	config_option	description	1
Wi-Fi 6 (802.11ax/Bluetooth 5.3, ROW (Rest of World)	config_option	description	1
Wi-Fi 6 (802.11ax/Bluetooth 5.3, US & Canada	config_option	description	1
Wi-Fi 6 Dual Radio (802.11AX + Bluetooth 5.3)	config_option	description	1
Wi-Fi 6 Dual radio (802.11ax + Bluetooth 5.x)	config_option	description	1
Wi-Fi 6E 802.a/b/g/n/ac/d/h/i/r/k/v/w/mc/ax BT 5.3 NFC	config_option	description	1
Wi-Fi 802.11 a/b/g/n/ac/ax/d/h/i/r/k/v/w/mc; 2x2 MU-MIMO; Tri-band (2.4 GHz, 5 Ghz, 6 GHz); Wi-Fi Certified 6 (Wi-Fi 6E); Dual Band Simultaneous; IPv4, IPv6	config_option	description	1
Wi-Fi 802.11a/b/g/n/d/h/i/k/r/v/ac + BT 5.x  (no WAN)	config_option	description	1
WiFi, BT, 802.11abgn	config_option	description	1
WiFi6_ BT_ NFC_No WAN	config_option	description	1
WiFi�6E (802.11ax) & support:� a/b/g/n/ac/d/h/i/r/k/v/w/mc/ax�(2x2 MIMO) NFC antenna in display, BT 5.2	config_option	description	1
WiFi�6E (802.11ax) & support:� a/b/g/n/ac/d/h/i/r/k/v/w/mc/ax�(2x2 MIMO)?, NFC antenna in display, BT 5.2	config_option	description	1
